ticker,signal_date,crsi_weekly,crsi_monthly,monthly_confirmed,ret_4w,exc_4w,ret_8w,exc_8w,ret_12w,exc_12w,sample
0151.KL,2026-04-26,91.43167356632263,77.03280051952102,False,0.15999998161991924,0.16445835730576383,0.26240000661682905,0.26723041030943584,0.2045569734256197,0.1980989560730641,out_of_sample
5273.KL,2019-02-24,92.13811941580512,,False,0.059602657004600615,0.09141360864201786,0.059602657004600615,0.1173166925798749,0.04610202871732717,0.11352314362880028,out_of_sample
5273.KL,2019-03-03,96.68759131762067,,False,-0.006208962520045546,0.02738190541827419,-0.006208962520045546,0.030468760688773813,-0.05685059883273818,0.003381334472584166,out_of_sample
5273.KL,2019-07-14,91.88592245803858,,False,-0.046238277792234515,-0.013652753257303814,-0.09248368717261383,-0.05356069914105462,-0.1042620221699844,-0.037305892608808705,out_of_sample
5273.KL,2019-11-24,87.09356368523588,,False,-0.1657461722643145,-0.17410022663179275,-0.25967133047985547,-0.25902636464194606,-0.34254439092475264,-0.3097421026529255,out_of_sample
5273.KL,2020-05-17,89.98524894713218,,False,0.0593187759941217,-0.042274511982372996,0.09322403956929011,-0.04101756126849511,0.29661443456287145,0.1721345276655819,out_of_sample
5273.KL,2020-05-24,92.03329990386037,,False,0.06557734696543772,0.016508609305137388,0.04918052513238625,-0.06188182710770202,0.22951619263324652,0.14054520570026524,out_of_sample
5273.KL,2020-05-31,90.37439126846924,,False,0.040325981587262694,0.030219065145085534,0.016132304515870194,-0.06284952840560444,0.2580685604926123,0.18756457602481152,out_of_sample
5273.KL,2020-06-07,92.62314831369542,,False,0.015751297405132297,0.01811579063248986,0.015751297405132297,-0.014717848138736049,0.8897698522980667,0.9097656089794307,out_of_sample
5273.KL,2020-09-06,92.6196753900518,,False,0.07752099953822468,0.08778575794190323,0.06971125012042702,0.10201632524368634,0.06971125012042702,0.009197758534674971,out_of_sample
5273.KL,2020-09-13,94.00786701489044,,False,0.007247892650868866,-0.009697318110138168,0.021950800533433824,0.012122552334312673,-0.00010582419778768857,-0.07785443827770232,out_of_sample
5273.KL,2020-09-20,89.69711592149525,,False,-0.014336130401498405,-0.012484289502632851,5.1713130979982066e-05,-0.0550779047939584,-0.021532266583925656,-0.13964351526154387,out_of_sample
5273.KL,2021-10-10,84.82414851521189,,False,0.37681154124399074,0.3973819379721099,0.37681154124399074,0.41655834935787683,0.8992176172497451,0.8968964938875452,out_of_sample
5273.KL,2021-10-17,81.46350606356238,,False,0.3669064145419768,0.4088640548581431,0.3956835017085135,0.46413209795493626,0.6904969438170763,0.72501532791375,out_of_sample
5273.KL,2021-10-24,96.95984408439487,,False,0.2,0.23938083643317132,0.4800000640348862,0.5341975532487723,0.5397489352199079,0.5603713225720924,out_of_sample
5273.KL,2021-10-31,99.21395636640473,,False,-0.07253885655797594,-0.04047730282535032,0.2227112001931498,0.2520652372932848,0.19669607356861965,0.21925881635203925,out_of_sample
5273.KL,2021-12-26,92.10144309931472,,False,-0.02127659141457162,-0.028273266388035644,0.012765995551769722,-0.04434112993517931,0.14468094372816728,0.09534858130107984,out_of_sample
5273.KL,2022-01-02,96.12528987447972,,False,-0.03448267963724026,-0.004173844158703435,-0.07279684956377504,-0.08822873345380841,-0.003831398668493219,-0.02665075068262647,out_of_sample
5273.KL,2022-04-10,85.37792448505662,,False,0.2460063717138688,0.2727284145302602,0.11501592928467198,0.15823157880635208,0.07348236318769052,0.17150452782452283,out_of_sample
5273.KL,2022-04-17,85.21027442892662,,False,0.1538461934653715,0.18191396856548928,0.04923081722662148,0.10905426579493549,-0.03404817834968911,0.0686698471504772,out_of_sample
5273.KL,2022-04-24,93.21022312978351,,False,0.04456828891360716,0.07755890456337552,-0.06686069302353062,0.023796424853034015,-0.12273724637952427,-0.008172034388489666,out_of_sample
5273.KL,2022-05-01,93.56370235625877,,False,-0.017948750335855402,0.01558601353643448,-0.12560274624562406,-0.023298929743666083,0.05442016366075827,0.13854130633153242,out_of_sample
5273.KL,2022-07-31,93.69610261403024,,False,0.028340053616187213,0.02293870214942596,0.12955462734259524,0.1746214071823053,0.1457489436947022,0.17644792248686356,out_of_sample
5273.KL,2022-08-07,85.98455471225957,,False,-0.0019802432681454473,0.004925950185266708,0.1405940616496601,0.2118005086334004,0.07722769341694696,0.113350358976251,out_of_sample
5273.KL,2022-08-14,89.9659118015605,,False,-0.00956026588002212,-0.0031467904983208915,0.04015297081856893,0.10667176678975165,0.08604202822638915,0.13112924481340943,out_of_sample
5273.KL,2022-11-20,86.61579984523583,,False,-0.07396449453711106,-0.09412573833166078,0.02071003871974024,-0.010828948323701557,0.22781063753125894,0.2103748604304517,out_of_sample
5273.KL,2023-02-05,86.98905724678188,,False,0.05194812754713102,0.0767187855279712,0.23896106469689565,0.28450375003579603,0.12467533271777989,0.17467299855206395,out_of_sample
5273.KL,2023-02-12,92.0761518680547,,False,-0.04337350906524867,-0.015223304108080777,0.08433732447940587,0.1165835270577345,0.028915634409993313,0.058449218502697846,out_of_sample
5273.KL,2023-02-19,88.8898932681741,,False,-0.11421911745777545,-0.07009287812673629,0.06759905930809483,0.09588128480797023,0.0,0.03654951559105413,out_of_sample
5273.KL,2024-02-18,83.43879389177847,,False,-0.007444220408558315,-0.02001629605831973,0.12655080037053676,0.11514589692591809,0.5384614110379868,0.4946936871423906,out_of_sample
5273.KL,2024-04-28,80.97820943668683,,False,0.2800000190734863,0.25191399017838784,0.3039999961853027,0.2943438592801907,0.2760000228881836,0.23702619590151286,out_of_sample
5273.KL,2024-05-05,95.858704586771,,False,0.037974646297370886,0.03351432128080843,0.10126579890857108,0.10095125238352305,-0.009493661574342721,-0.024145263285027342,out_of_sample
5273.KL,2024-06-16,92.42528588456564,,False,-0.06145252326778909,-0.06875667719917827,-0.11452509948315114,-0.10751349144148081,-0.13687151396067346,-0.16536618232702263,out_of_sample
5273.KL,2024-11-03,81.60751605650209,27.917156682684805,False,-0.14705885704413382,-0.14101767104166377,-0.13235298887049812,-0.14741554231497872,-0.139705922957316,-0.12084658532944878,out_of_sample
5273.KL,2025-06-29,82.19502218633451,73.56833403309241,False,0.048888842264811196,0.045224320578151886,-0.013333320617675781,-0.058688476473876997,0.03111108144124349,-0.014741410916780957,out_of_sample
5273.KL,2025-07-06,86.84645154932896,70.81139117888522,False,0.0,0.010863162874761126,-0.043668081353001514,-0.0597500162469425,-0.03930127321770136,-0.07727088316658301,out_of_sample
5273.KL,2025-12-28,93.18257848819486,75.25692966207485,False,0.012875524623216773,-0.012698391823507151,-0.03433473232857806,-0.07949004898898873,-0.07296130619822838,-0.09896451768615785,out_of_sample
5273.KL,2026-01-04,91.0660744175727,30.60293376985687,False,-0.04545459919276595,-0.08804754350885974,-0.08677687253157962,-0.11483478223832458,-0.12396701705658283,-0.1496533518577485,out_of_sample
3034.KL,2002-04-21,92.59318188119524,,False,-0.04230807281618413,-0.029155946153571435,-0.05769289744715054,0.004735820965138728,-0.08144788932206141,-0.008171755058933555,in_sample
3034.KL,2002-12-29,92.31993107510375,,False,0.041096842444521685,0.012775400701426957,-0.041095273422408256,-0.04739914570457068,-0.12328702010766446,-0.09527301108550884,in_sample
3034.KL,2003-01-05,87.66765802029533,,False,-0.02678470880724885,-0.07614543419201601,-0.07142859721007054,-0.09242305307900306,-0.1116069237144004,-0.1139116150682382,in_sample
3034.KL,2003-06-29,94.32699983401744,,False,-0.028259134760648584,-0.0558533451200388,-0.028259134760648584,-0.10331873771480482,-0.045689396493908484,-0.12193492367937883,in_sample
3034.KL,2003-07-06,88.47183088188429,,False,-0.03846082840552826,-0.03559235866065355,-0.059828900584547554,-0.08491475350186327,0.012820503004070283,-0.010775897124479721,in_sample
3034.KL,2003-10-26,88.64054017383569,,False,0.06374398505096299,0.08855661281769144,0.10756937763370894,0.15068064025635797,0.15033291905169427,0.1343712729515049,in_sample
3034.KL,2003-11-23,82.88861907758483,,False,0.04119919190955173,0.059963416485199164,0.08140016321369176,0.03958843038378353,0.1497414416265001,0.09691596201730189,in_sample
3034.KL,2003-12-14,96.28401030808158,,False,0.0037312944780703403,-0.038544610723759774,0.05970085006052384,0.030052164053546656,0.06343235215569179,-0.05552870762437233,in_sample
3034.KL,2004-08-01,83.489838555872,,False,-0.003788413011692058,0.011187953959796668,-0.049241887919499724,-0.07483006432089762,-0.07794744628128714,-0.10180895960307865,in_sample
3034.KL,2006-07-09,86.91724253602541,,False,0.08606692418034628,0.072637224637833,0.08606692418034628,0.04811151883063685,0.026282823261451108,-0.01908429539658788,in_sample
3034.KL,2006-08-06,85.88042382767094,,False,0.0,-0.024200697708255087,-0.055046424477031355,-0.08656061744961052,0.03444067832929866,-0.020901100069335182,in_sample
3034.KL,2006-08-13,88.87348604668352,,False,-0.022523154313844065,-0.037837228174497854,-0.013514944714262317,-0.043983876487961655,0.0295289206603421,-0.029636710044680104,in_sample
3034.KL,2006-10-15,83.79340079350449,,False,0.004484973009037423,-0.034923704453534835,0.01345264450779402,-0.10352276103059703,0.05381201856007764,-0.08533844755642409,in_sample
3034.KL,2007-01-14,92.07625853691418,,False,-0.01626050792111272,-0.12484336001496116,-0.04471601877556362,-0.10680673619455175,0.008129154302385104,-0.13444729246147497,in_sample
3034.KL,2007-02-25,87.23368350925789,,False,-0.1499999252179458,-0.11274159632781584,0.19230725462008408,0.16745273901611815,0.32307700711294385,0.26591166877862105,in_sample
3034.KL,2007-04-15,94.64713108837857,,False,0.049999249741266405,0.016938554423813597,0.12499997358243896,0.09122068515105093,0.049999249741266405,-0.00017657742463258325,in_sample
3034.KL,2007-10-07,84.30150252930328,,False,0.042875784225112484,0.024593834085202913,0.06218867758378914,0.04427105536426894,0.002346860108861079,-0.052047316194720854,in_sample
3034.KL,2008-05-04,86.79589085216082,68.80261866834694,False,0.010676030701011164,0.0070424735957830735,0.019109333150473945,0.08276738726817251,-0.09412601429405786,0.007904676288206056,in_sample
3034.KL,2009-04-19,91.41475483519123,71.19198322140527,False,0.10360279406387753,0.05279305077426992,0.18068255111589512,0.05119236418833489,0.15753065332909383,0.05123846783639763,in_sample
3034.KL,2009-04-26,85.93562258659522,71.19198322140527,False,0.0969168335389881,0.043949092194555776,0.14109199009360585,0.0737792530411499,0.13203490524903924,0.0028693809266817916,in_sample
3034.KL,2009-05-03,81.53638983563786,80.35517904477503,True,0.15789405892397232,0.10402523799895647,0.13157803431652126,0.045753266834631476,0.17215271101446264,0.005469205476979433,in_sample
3034.KL,2009-05-10,97.94821387780189,80.35517904477503,True,0.0320002489089333,-0.015449028748412426,-0.0050046358230541104,-0.049717145610387516,0.05666943126319485,-0.08758736268576622,in_sample
3034.KL,2010-10-17,91.29391099403044,90.18931738368458,True,0.2732918945696259,0.26661336548634457,0.661490186164275,0.6497977827729577,1.2857147455226268,1.2304411114928455,in_sample
3034.KL,2010-10-24,94.95477480985288,90.18931738368458,True,0.2240438952030794,0.21370603091106125,0.653005374275314,0.6468067011258117,0.7213112570174268,0.6681461740857904,in_sample
3034.KL,2010-10-31,95.75127571309109,90.18931738368458,True,0.20749994258535498,0.2165391579743571,0.5499997938961461,0.5460680153135888,0.5724991505576876,0.5447571513128135,in_sample
3034.KL,2010-11-07,88.17555054664162,93.84761058811075,True,0.26960772031489894,0.27672535286754235,0.7377445866567337,0.7330016784902302,0.6029405533027823,0.5962264196027874,in_sample
3034.KL,2010-11-14,83.43302372355505,93.84761058811075,True,0.3048776900648226,0.2998970789132152,0.795122355895622,0.7468496416749736,0.573171440731249,0.5518288130352289,in_sample
3034.KL,2010-11-21,97.79399890587418,93.84761058811075,True,0.35044615699918685,0.35454299558042357,0.40624961552693867,0.36386060868749986,0.42857097790703436,0.4362267854320543,in_sample
3034.KL,2010-11-28,97.36873747916461,93.84761058811075,True,0.28364378268828006,0.2705544716146324,0.302276791161447,0.26516007049493273,0.40993789062199015,0.39284060237374346,in_sample
3034.KL,2010-12-05,97.49502681447355,96.35324654225992,True,0.36872559834916835,0.35678003348871096,0.26254789385276206,0.24861697242024744,0.2509646069771101,0.25876615069513026,in_sample
3034.KL,2010-12-12,92.16507227952873,96.35324654225992,True,0.37570162289037634,0.332624072349941,0.20560835142571743,0.18932742385074317,0.2112147304176065,0.2010441212695249,in_sample
3034.KL,2010-12-19,99.62160936316643,96.35324654225992,True,0.04132223875682104,-0.005354835100893976,0.05785111868617398,0.06142472813100505,0.09917335744299502,0.10201359116286372,in_sample
3034.KL,2010-12-26,90.8814954417183,96.35324654225992,True,0.014515715905346156,-0.009201254879196966,0.09838719248826006,0.09443099915881759,0.053225937951220284,0.05831329133629771,in_sample
3034.KL,2011-01-02,99.98757775793773,32.62638731881655,False,-0.07757413511113415,-0.0795360554366914,-0.08603696132671941,-0.06652295853428603,-0.07193229526403724,-0.06972019232445983,in_sample
3034.KL,2011-01-09,92.58437467143462,32.62638731881655,False,-0.12364110693370382,-0.09795114461826782,-0.11956581989572683,-0.08801788621111811,-0.13451129135309975,-0.1238066421822906,in_sample
3034.KL,2012-01-01,86.18086705049224,75.24157454151158,False,0.006289294065762754,0.01271103805726497,0.0817609029814773,0.06344281983142794,0.09921951921499046,0.06322363732270242,in_sample
3034.KL,2013-03-31,86.93752054687802,78.84016389617494,False,-0.03468214623598147,-0.058407512533452194,0.04046223492234042,-0.020215100022989256,0.10982659464921285,0.05944464980668226,in_sample
3034.KL,2013-05-12,89.00597177228747,79.83463555425242,False,0.07222217769282142,0.07041107571206294,0.10555570925380992,0.1056177644289188,0.15511568264304,0.14940020128187315,in_sample
3034.KL,2013-05-19,82.3298416965756,79.83463555425242,False,0.04945026387704691,0.05339003904649298,0.07142858512766934,0.06210778321275327,0.15955820628432235,0.15080830227921202,in_sample
3034.KL,2013-10-27,85.49996309741108,87.90677871477493,True,0.040322740778448087,0.05300446827117737,0.10080671656070501,0.08954988264925863,0.20161334286446655,0.2041221522408251,in_sample
3034.KL,2014-01-05,83.81151991663535,31.19853763652354,False,-0.041902391218177945,-0.02516434599053944,0.04868162192250469,0.04818016452243191,0.045197501764899055,0.036482375741874726,in_sample
3034.KL,2014-01-12,86.58771415159917,31.19853763652354,False,-0.0441667288436572,-0.0343014485288878,0.03462940026562011,0.031536225225861934,0.058610866548281675,0.042186999252808645,in_sample
3034.KL,2014-06-22,86.46781476511795,82.3283162465897,True,0.04042789033375529,0.0471892335862457,0.06117739194867797,0.07253109899002193,0.12342520640074371,0.1393766501580433,in_sample
3034.KL,2014-06-29,87.6805149839151,82.3283162465897,True,0.011284384047410091,0.013193061025345565,0.06602659497043763,0.07131124840927842,0.14957990185773384,0.16629507072567423,in_sample
3034.KL,2014-07-06,83.9043653283325,70.12679443005669,False,-0.002841197209150685,0.008602356047099177,0.06818175529479985,0.0781557320296135,0.11363621872279965,0.13719704304565108,in_sample
3034.KL,2014-08-24,91.302547046281,85.9245534279492,True,0.07837825742950932,0.08986950009367063,0.08108083361536433,0.125271306077629,0.2702699794980531,0.3008420036512714,in_sample
3034.KL,2014-08-31,86.38845770545225,85.9245534279492,True,0.042553117203780695,0.056276844932903664,0.14095739079478625,0.16627744179440535,0.27659565601741565,0.30712975149733207,in_sample
3034.KL,2014-11-02,81.563369116204,95.62977192729454,True,0.13181828462479805,0.15028579901164438,0.06681552481399548,0.11571188457684685,-0.026970690183687425,0.0010971575235733423,in_sample
3034.KL,2014-11-09,92.63737603403702,95.62977192729454,True,0.0448719659836732,0.08588740225528455,0.01621487017164071,0.05536645206225407,-0.02787248926583865,-0.004338793203722036,in_sample
3034.KL,2014-11-30,94.176531488406,95.62977192729454,True,-0.05743215204581293,-0.026430788543313623,-0.14029546700698922,-0.13051450360421685,-0.23351616486777352,-0.2263658046447461,in_sample
3034.KL,2015-03-29,90.28752525160428,75.92901534609724,False,0.022222051946687218,-0.004915245499507621,0.05555558596190109,0.0698218389532084,0.14462176208907648,0.19513543322766722,in_sample
3034.KL,2015-05-31,82.52004972851738,78.83624264158378,False,0.09044533770494977,0.11164683949836739,0.11117603050876107,0.12648916538935775,0.10081026694665347,0.19972185230995151,in_sample
3034.KL,2015-06-07,88.37843173548566,84.65978895300661,True,0.043912087622547245,0.05026616742381378,0.07584835582409298,0.08856225059755478,0.08782417524509449,0.16379259907254753,in_sample
3034.KL,2015-10-18,89.2484945836287,92.36298230464315,True,0.009708624304867306,0.043439541885681957,0.04092678223247034,0.08559071557409423,0.08697092225571271,0.12145908222000215,in_sample
3034.KL,2016-01-17,82.13704903033765,95.37853661205826,True,0.11976051736776246,0.11043323791621572,0.1556884980212822,0.11393971032924943,0.1422153889050063,0.08704362697445223,in_sample
3034.KL,2017-01-08,82.26404507751043,39.78400475642854,False,-0.024719010858764413,-0.030400942464884183,0.0033708425335942267,-0.016259244688733313,0.01011244409173936,-0.028443426705734614,out_of_sample
3034.KL,2017-01-15,80.07053284253602,39.78400475642854,False,0.022421816850487088,0.0066131822279160875,0.02017962683325697,-0.0067740090738805485,0.007847748382119506,-0.03353937909359051,out_of_sample
3034.KL,2017-12-10,81.06373512427488,76.47584457686334,False,0.005263134492168491,-0.05092856962003195,0.023157761619860096,-0.06354084722182472,0.005263134492168491,-0.07306363168884095,out_of_sample
3034.KL,2017-12-17,86.829975553121,76.47584457686334,False,0.012552290914602903,-0.027149546313045107,-0.057531202298980386,-0.09560726431880903,0.004184171862743585,-0.047639258142752494,out_of_sample
3034.KL,2017-12-24,86.57550746758636,76.47584457686334,False,0.01041639631722155,-0.028549861807149197,-0.04791681023154442,-0.09225169609680023,0.01041639631722155,-0.03852580752544406,out_of_sample
3034.KL,2019-12-22,81.02994207922022,70.38921198767343,False,0.0,0.008924464741734547,-0.05125615125268085,-0.010440782423602253,-0.13567841788293733,0.02916653414538284,out_of_sample
3034.KL,2019-12-29,83.1907750343465,70.38921198767343,False,-0.014013860987356797,0.00945546249977008,-0.06706708303100031,-0.01776276050604468,-0.24924921097588626,-0.058433334475776394,out_of_sample
3034.KL,2020-06-07,94.19173785026142,85.22809488505196,True,0.0018690769982806542,0.0042335702256382154,-0.004802681801343377,-0.035271827345211726,-0.19939429159051603,-0.179398534909152,out_of_sample
3034.KL,2020-11-15,86.43410994121705,79.11741674214967,False,0.0475748080901425,-0.012116086452787792,0.09069529256408372,0.06333146590394922,0.052647801437617485,0.05960509306748954,out_of_sample
3034.KL,2020-11-22,94.77120390231443,79.11741674214967,False,0.028162267858196692,-0.00869419660258762,0.02694252436094435,0.006073498625650233,0.009867456643878135,0.006309782011525194,out_of_sample
3034.KL,2020-12-27,82.09086776527813,79.62424094869115,False,-0.061248437845013194,-0.03417625609586959,-0.08716135276183516,-0.05289312416367228,-0.004711265908989433,0.0044164308792427505,out_of_sample
3034.KL,2021-01-03,88.35423304169255,28.637109722725,False,-0.048837244987530976,-0.01146656880976072,-0.010465193771942268,0.019930368033126918,-0.03372097099066038,-0.017871807323220128,out_of_sample
3034.KL,2021-09-05,89.21653228194272,29.91876007055672,False,-0.10227275615499849,-0.06155392245772556,-0.10909088664525832,-0.09217668267747181,-0.13636362646114336,-0.08793016442008901,out_of_sample
3034.KL,2023-01-15,94.08128855329336,79.72760264623291,False,0.01726618656036082,0.03093819519966262,-0.18705032602480628,-0.1456129822737091,-0.27194252346299064,-0.22646518260559578,out_of_sample
3034.KL,2023-01-22,93.416425225634,79.72760264623291,False,-0.025069475817503867,-0.0094529565671404,-0.2827296163200966,-0.2236759560046533,-0.29665724939218446,-0.25320017456090754,out_of_sample
3034.KL,2023-01-29,83.77272740684725,79.72760264623291,False,-0.13611091433287217,-0.10889980373801224,-0.2847219950826077,-0.219381876578508,-0.35138883706909746,-0.301013182822619,out_of_sample
3034.KL,2023-02-05,87.99183643149236,22.869715554535787,False,-0.17744154539169768,-0.1526708874108575,-0.2984869949575723,-0.2529443096186719,-0.32049522151961063,-0.2704975556853266,out_of_sample
3034.KL,2023-09-03,92.2105728632708,82.47872991913367,True,0.10000010054686001,0.12682749121447015,0.27999987934376797,0.2947119110136654,0.16500005458258116,0.17149849278364837,out_of_sample
3034.KL,2023-09-10,92.38118276740526,82.47872991913367,True,0.1514423571609599,0.177608168746712,0.13701926894973415,0.14046948897750505,0.13942307094699813,0.1384401823536237,out_of_sample
3034.KL,2023-10-22,84.0324617894127,88.55882660182657,True,-0.09732826059639965,-0.11095036987213028,-0.08162442053980394,-0.09648168441104495,-0.08162442053980394,-0.11375394192904578,out_of_sample
3034.KL,2025-09-21,88.22972454159908,77.97368411013228,False,0.06319697513941998,0.05759698430483277,0.12639395027883996,0.10922491715351057,0.11244696214105136,0.08768201678982511,out_of_sample
3034.KL,2025-09-28,95.02518994586187,77.97368411013228,False,0.01754392575550577,0.014921278494658656,0.024561496057708077,0.019266510070701293,0.04272733177658468,0.007395941291036094,out_of_sample
4731.KL,2002-01-06,82.5990618602864,,False,-0.08889579275574208,-0.1254511414976505,-0.15111438259984,-0.1858672019564708,-0.11999980373943239,-0.21031374310051318,in_sample
4731.KL,2003-06-08,95.38626313148661,,False,0.12941734181708167,0.06553545505642783,0.24706023282097112,0.18623005906461043,0.2058786835783522,0.11530841228502427,in_sample
4731.KL,2003-06-15,97.57674498889612,,False,0.1648363287419233,0.11561462561920818,0.09890169552557174,0.0521294842940733,0.07143372098242298,-0.025009415800321705,in_sample
4731.KL,2003-07-13,88.56425006719648,,False,-0.05660420403230727,-0.05426962413949104,-0.0801851774835864,-0.12519133158761242,-0.0801851774835864,-0.10270208208814453,in_sample
4731.KL,2004-12-19,95.8003344514447,,False,0.0016031035541586678,-0.0280092887319709,0.0683725563130815,0.05518321728259286,0.4022443849186041,0.40396087195400693,in_sample
4731.KL,2005-02-13,90.61447216791937,,False,0.31250505886982277,0.327216846185069,0.209819020976668,0.2654419293578864,0.2209395618107436,0.23590278534447984,in_sample
4731.KL,2005-02-20,97.80353922418898,,False,0.13943943493902108,0.15458677726895775,0.0717132274993696,0.10861766153957891,0.0772205184352237,0.09527616662959165,in_sample
4731.KL,2005-03-13,86.24528653090441,,False,-0.07823667969826807,-0.03671469603980548,-0.06976391933904223,-0.06950872881179043,-0.08386137798093521,-0.04440272043748223,in_sample
4731.KL,2006-01-08,91.559527139244,,False,-0.03413223365095937,-0.05187987586698675,0.0008586842576116231,-0.00491095811761986,0.05486191592881715,0.03845244511910362,in_sample
4731.KL,2006-01-15,88.00411888676807,,False,-0.03362786461666003,-0.04285033738710989,-0.008854927829357545,-0.019886836250522198,0.033622913827168484,-0.0012602934400241309,in_sample
4731.KL,2006-09-03,82.11323592819038,,False,0.028774438187154104,0.021633752498608178,0.03597397299990964,0.005568720630857525,0.08622043039785333,-0.01760083454303432,in_sample
4731.KL,2006-11-05,90.68025065226152,,False,0.025182865673860032,-0.0570699591330697,0.179853882900179,0.08143905275553226,0.649648284996578,0.47743731552332896,in_sample
4731.KL,2006-11-12,82.6336292415756,,False,0.14286103539522202,0.06823521231168148,0.2571445136933091,0.16118438673206287,0.6305605972909499,0.4474636639926508,in_sample
4731.KL,2006-12-17,82.18345998811095,,False,0.10632842314901948,0.07877911601674971,0.27800004890205154,0.13887650733430207,0.3097857332808538,0.21843515248535722,in_sample
4731.KL,2007-01-14,81.81840544704285,,False,0.1551723901880702,0.046589538094221755,0.18390317547181842,0.1218124580528303,0.31034468258385983,0.16776823581999975,in_sample
4731.KL,2007-01-21,95.33178201109494,,False,0.03979678833738229,-0.05981458954816882,0.024871426574756206,-0.005134795207864282,0.6019880955031491,0.4622028267699998,in_sample
4731.KL,2007-01-28,96.79438513538649,,False,-0.08035752878102281,-0.17744354082705205,-0.01785524511546251,-0.07406566570391969,0.3392905257866008,0.2149369723352808,in_sample
4731.KL,2009-04-12,85.20455125504189,76.99465844751425,False,0.21052462414207138,0.11980671642031825,0.20000237601513618,0.0575306914440544,0.20000237601513618,0.060515733169154345,in_sample
4731.KL,2009-04-19,88.84822944779665,76.99465844751425,False,0.14000463193723817,0.08919488864763056,0.16000289727983455,0.03051271035227432,0.150000788480638,0.0437086029879418,in_sample
4731.KL,2009-04-26,89.20387395469906,76.99465844751425,False,0.08653892680768759,0.033571185463255264,0.0961561717852771,0.028843434732821166,0.13461392805826836,0.005448403735910906,in_sample
4731.KL,2009-08-16,85.91936717927382,68.12751265875055,False,0.0,-0.016583023211508133,0.007813947050297948,-0.03025701389001436,0.03125174193338768,-0.029485166064289164,in_sample
4731.KL,2010-08-08,93.14094674714693,89.96206066036912,True,-0.005914735493981302,-0.06120533454074802,0.05917307494628026,-0.018646763281500466,0.08875766393408197,-0.017979142431143236,in_sample
4731.KL,2010-09-19,80.3331262644573,91.0434446740722,True,-0.07368333484179451,-0.08928693621440217,-0.03157916628955137,-0.053965505851011245,-0.03684008835089246,-0.06431853671642322,in_sample
4731.KL,2011-02-20,94.77087547362056,85.05954966991835,True,0.051793541532624235,0.060801451214946706,0.0,-0.0028861347448473486,0.003984842053352872,-0.011289631934915327,in_sample
4731.KL,2011-02-27,96.04719614769469,85.05954966991835,True,-0.05755487026200917,-0.0752011190632485,-0.11870521262117824,-0.14118601195888858,-0.06834609511247833,-0.10310138400355298,in_sample
4731.KL,2011-12-18,83.98462688293277,75.68026604553357,False,0.016327322997003377,-0.022445832956311817,0.09795928673320979,0.03286669122668817,0.03673500938500192,-0.04018389197383812,in_sample
4731.KL,2012-02-12,91.31210648556869,75.79893422669558,False,-0.05576188305703962,-0.06686543020609687,-0.07806683800686054,-0.10189402197974472,-0.11895841488567778,-0.13777173163822265,in_sample
4731.KL,2012-07-08,84.8385459322302,45.391100628226525,False,-0.016260836618902767,-0.025202239104344798,-0.01219498145800793,-0.0279673647558399,-0.00406563982550512,-0.014006699876820523,in_sample
4731.KL,2012-10-14,97.91481661929582,93.438185384539,True,0.08474678077138662,0.09217409811647395,-0.0033885388359447466,0.01813730316799417,0.1152548532978435,0.09153347921681695,in_sample
4731.KL,2012-10-21,91.47525468139628,93.438185384539,True,0.0566660995665878,0.0789122944429238,-0.026667859136578213,-0.018044223449162317,0.10642122975490241,0.09660938000815976,in_sample
4731.KL,2012-10-28,94.93681649413354,93.438185384539,True,0.006471903270486625,0.04090602743832595,0.025889498834647688,0.03368907832148495,0.06093329844119396,0.05821187136288866,in_sample
4731.KL,2012-11-04,97.59778957730227,32.12071235773782,False,-0.08333334014564003,-0.055980385549946665,-0.021605584936126042,-0.036821752204140815,-0.016641702287537165,-0.005169172990934973,in_sample
4731.KL,2013-01-13,80.54961570708002,38.71268830624148,False,-0.06172936935571067,-0.026726157818959505,-0.006174101950802045,0.010905586091239997,0.16357962899052628,0.1600436015258296,in_sample
4731.KL,2013-03-31,96.87484384351644,87.58617797548807,True,-0.053984615473572424,-0.07770998177104314,0.11825298646026357,0.05757565151493389,0.30848362143236974,0.2581016765898391,in_sample
4731.KL,2013-06-02,96.6662575696166,80.7695521533387,True,0.07272731071259757,0.07028551804073545,0.11903803114464266,0.09733919477373029,0.0760769136353784,0.10329231093553812,in_sample
4731.KL,2013-06-09,81.03156972033996,80.7695521533387,True,0.18346844540687232,0.18533821621712168,0.09840793869567878,0.094510617760935,-0.0036742602769044307,0.023364645489520445,in_sample
4731.KL,2013-06-16,92.99550444643621,80.7695521533387,True,0.10546873895407764,0.09215571153485912,0.05221512275895278,0.039475251355378625,-0.07238914287076226,-0.050603811065106065,in_sample
4731.KL,2013-11-03,81.06797292671703,47.27308699906822,False,-0.020942500531988956,-0.022218419511572027,-0.00872707083816064,-0.036704171858268755,-0.09741694185601533,-0.09308638262213581,in_sample
4731.KL,2014-02-23,88.57694706189307,73.84017338445942,False,0.012215788505235959,0.017820085030332073,0.02094245981727899,0.008952799194273251,-0.005235658046864867,-0.033967196040528044,in_sample
4731.KL,2014-08-17,89.26202193404076,76.54485984792326,False,0.007704506240801656,0.012355043797763785,0.13867473306510383,0.16840694067479103,0.09861322189875574,0.12013331025667762,in_sample
