ticker,date,resonance,red_ratio,ret_5d,exc_5d,ret_10d,exc_10d,ret_20d,exc_20d,ret_60d,exc_60d,sample,baseline_ret,baseline_exc,rule_ret,rule_exc,exited_early
0099.KL,2017-06-23,85.0,1.0,-0.0170940553289137,-0.0082261985981467,-0.025641039135695,-0.0146714148155041,-0.0854698380678132,-0.0740674847850894,-0.1456780936085946,-0.1495444596608017,out_of_sample,-0.1456780936085946,-0.1495444596608017,-0.0170940553289137,-0.0082261985981467,True
0099.KL,2017-07-24,60.0,1.0,0.0,0.0011123564539883,-0.0762332424662833,-0.0852685060225734,-0.0717487662443988,-0.0772141803138236,-0.158143735001161,-0.1538190821033463,out_of_sample,-0.158143735001161,-0.1538190821033463,-0.158143735001161,-0.1538190821033463,False
0099.KL,2017-08-24,60.0,1.0,-0.0234739178155586,-0.0221559984574553,-0.0328639474858322,-0.0370768342606843,-0.1138555070205513,-0.1113435605618073,-0.132912514611092,-0.1005892171464694,out_of_sample,-0.132912514611092,-0.1005892171464694,-0.0234739178155586,-0.0221559984574553,True
0099.KL,2018-02-13,60.0,0.667,0.0556753609532676,0.0431441444589715,0.0781361322165652,0.0571653075683542,0.1792117140641216,0.1622942721184765,0.145520001600039,0.1360274569313169,out_of_sample,0.145520001600039,0.1360274569313169,0.145520001600039,0.1360274569313169,False
0099.KL,2018-03-13,85.0,0.611,-0.042857266698616,-0.0387586124235455,0.0,0.000847667741488,-0.0857145333972319,-0.0840782674679349,-0.052332377806628,0.001245082613824,out_of_sample,-0.052332377806628,0.001245082613824,-0.042857266698616,-0.0387586124235455,True
5031.KL,2016-05-03,85.0,0.611,-0.0402682690893048,-0.0308219821279674,-0.0563757710051718,-0.0454459598111647,-0.0107382168650355,0.0046664858846068,0.0040269858654129,-0.0033121349125302,in_sample,0.0040269858654129,-0.0033121349125302,-0.0402682690893048,-0.0308219821279674,True
5031.KL,2016-05-31,85.0,0.611,-0.0189955487537509,-0.0402870586659203,-0.0312073746573904,-0.0312750163250179,0.0244232947363458,0.0144540690675267,0.0759838911019352,0.0415066102939709,in_sample,0.0759838911019352,0.0415066102939709,-0.0189955487537509,-0.0402870586659203,True
5031.KL,2016-06-29,85.0,0.667,-0.0450330833823928,-0.0502090354239621,-0.0437086501289838,-0.0547791308490976,-0.009271381331861,-0.0222722144555753,0.038883997458315,0.0222661229406615,in_sample,0.038883997458315,0.0222661229406615,-0.0450330833823928,-0.0502090354239621,True
5031.KL,2016-07-27,85.0,0.722,0.0093581442558152,0.0184110537170346,0.0427808544912662,0.0370882612757677,0.0601604914219722,0.0490397627747369,0.0853273090046973,0.0769897710567664,in_sample,0.0853273090046973,0.0769897710567664,0.0853273090046973,0.0769897710567664,False
5031.KL,2016-08-24,85.0,0.778,0.0163933188572529,0.0232361243247626,-0.0151323517662623,-0.020673144582456,-0.0108987910263346,-0.0034317219822895,-0.0057673958329098,0.0255870805041478,out_of_sample,-0.0057673958329098,0.0255870805041478,-0.0057673958329098,0.0255870805041478,False
5031.KL,2016-09-26,85.0,0.833,0.0505834594788374,0.0555250587600594,0.0440983489540709,0.0445655722525885,0.0350191438926046,0.0302691865934507,0.0207520852696916,0.044657466629193,out_of_sample,0.0207520852696916,0.044657466629193,0.0207520852696916,0.044657466629193,False
5031.KL,2016-10-25,85.0,0.889,0.002506163094692,0.0063811383794261,0.002506163094692,0.0106198292304369,-0.0288218885894009,-0.0001410459423754,-0.0062656913768539,0.0002442932994992,out_of_sample,-0.0062656913768539,0.0002442932994992,-0.0062656913768539,0.0002442932994992,False
5031.KL,2016-11-22,60.0,0.944,0.009031928591038,0.0104987323232137,0.0064515563759133,0.0061998966692846,0.0154838187472723,0.0153180934507368,0.0580645080537018,0.0106643011667968,out_of_sample,0.0580645080537018,0.0106643011667968,0.0580645080537018,0.0106643011667968,False
5031.KL,2016-12-21,60.0,0.944,-0.0025414382709805,-0.0076593440420968,0.0038118287155408,-0.0147388380796689,0.0076237396038141,-0.0150322933367958,0.1282123067307603,0.0514567542614392,out_of_sample,0.1282123067307603,0.0514567542614392,-0.0025414382709805,-0.0076593440420968,True
5031.KL,2017-01-19,85.0,0.944,0.0151325236514234,-0.0002949029987866,0.008827162749065,-0.0060122203472465,0.0340481170524464,0.0100218352852392,0.1068062961293281,0.0623481378307575,out_of_sample,0.1068062961293281,0.0623481378307575,0.0151325236514234,-0.0002949029987866,True
5031.KL,2017-02-21,85.0,1.0,0.0609757068956529,0.0684645170279141,0.0487802185071009,0.0358242636748677,0.0828085933097688,0.0546113569320656,0.111434189150577,0.0759122335192055,out_of_sample,0.111434189150577,0.0759122335192055,0.111434189150577,0.0759122335192055,False
5031.KL,2017-03-21,85.0,1.0,0.0103448966533659,0.0104873735827821,-0.0068965492126048,-0.0026335810466676,-0.0114942972439805,-0.0034756566978987,0.0747125679135805,0.0552046378689179,out_of_sample,0.0747125679135805,0.0552046378689179,0.0747125679135805,0.0552046378689179,False
5031.KL,2017-04-18,85.0,1.0,0.0337208703450226,0.0192430617757652,0.0267441283865526,0.0084113496738873,0.0383717860460888,0.0231068953577899,0.1046508346515544,0.0962686871018849,out_of_sample,0.1046508346515544,0.0962686871018849,0.1046508346515544,0.0962686871018849,False
5031.KL,2017-05-18,85.0,1.0,-0.0033591785722725,-0.0072014330375126,0.030235445493141,0.024701225817977,0.0470327575258477,0.0347362722254085,0.0649498667078793,0.0627373393267305,out_of_sample,0.0649498667078793,0.0627373393267305,-0.0033591785722725,-0.0072014330375126,True
5031.KL,2017-06-19,85.0,1.0,0.0352941072820662,0.0405767240371769,0.042780781280211,0.0540893956201186,0.0160425049528818,0.0348865334328154,-0.0128342886009474,-0.0093908126684647,out_of_sample,-0.0128342886009474,-0.0093908126684647,-0.0128342886009474,-0.0093908126684647,False
5031.KL,2017-07-17,85.0,1.0,0.0200003775279615,0.0161261251364073,0.0157896067352589,0.0130320203473452,0.0010528761260721,-0.0080002834628589,-0.0315786798620916,-0.0366152218807533,out_of_sample,-0.0315786798620916,-0.0366152218807533,-0.0315786798620916,-0.0366152218807533,False
5031.KL,2017-08-14,85.0,1.0,-0.0031545066608245,-0.0034594274300161,0.0157729330895175,0.0166706711136406,-0.029442728476687,-0.0360263014767799,-0.0031545066608245,0.0131010649150182,out_of_sample,-0.0031545066608245,0.0131010649150182,-0.0031545066608245,-0.0034594274300161,True
5031.KL,2017-09-11,60.0,1.0,0.008667409849697,0.0081513256476528,-0.0097510849451613,-0.0021223922247217,-0.0032502014599029,0.0072448572923496,-0.0086672725452819,0.0303793555288495,out_of_sample,-0.0086672725452819,0.0303793555288495,-0.0086672725452819,0.0303793555288495,False
5031.KL,2017-10-09,60.0,1.0,-0.0054347350692353,4.138156101152202e-05,-0.0282606085848096,-0.0154716774333698,0.0304348194424193,0.0427588671475711,-0.0108696078906077,-0.0214532836585547,out_of_sample,-0.0108696078906077,-0.0214532836585547,-0.0108696078906077,-0.0214532836585547,False
5031.KL,2017-11-06,85.0,1.0,-0.0400844639114362,-0.037329441084865,-0.0327005892568327,-0.0189657614299951,-0.0348101149484292,-0.0180735019127614,-0.0759492748639119,-0.1484342883580729,out_of_sample,-0.0759492748639119,-0.1484342883580729,-0.0400844639114362,-0.037329441084865,True
5031.KL,2017-12-04,60.0,1.0,-0.0054645713187568,-0.0091653796650248,0.0054644328138824,-0.0170148942983989,-0.0054645713187568,-0.0460744176764602,-0.0874317560513645,-0.1708696393403376,out_of_sample,-0.0874317560513645,-0.1708696393403376,-0.0054645713187568,-0.0091653796650248,True
5031.KL,2018-01-02,60.0,1.0,-0.0054945969355791,-0.0303164969815806,-0.0120880018455516,-0.0363938745733299,-0.0373624653462912,-0.0855365873158119,-0.0618783474735807,-0.1071804240863819,out_of_sample,-0.0618783474735807,-0.1071804240863819,-0.0054945969355791,-0.0303164969815806,True
5031.KL,2018-03-13,60.0,0.889,0.0072116331243026,0.0113102873993731,0.0024041014564526,0.0032517691979406,-0.0096154362496195,-0.0079791703203225,-0.0072115585415187,0.0463659018789333,out_of_sample,-0.0072115585415187,0.0463659018789333,-0.0072115585415187,0.0463659018789333,False
5031.KL,2018-04-10,60.0,0.833,-0.0230581421172095,-0.0335418711042945,-0.0364077196493078,-0.038750563418355,0.0194178822391479,0.0250922777910966,-0.0169900633308374,0.0755471819618943,out_of_sample,-0.0169900633308374,0.0755471819618943,-0.0230581421172095,-0.0335418711042945,True
5031.KL,2018-05-14,60.0,0.778,-0.0083336983863376,-0.0100413712575403,-0.0488096674210767,-0.008505262824385,-0.016667027410445,0.0299494205943596,-0.0119050617917155,0.0127866635417097,out_of_sample,-0.0119050617917155,0.0127866635417097,-0.0083336983863376,-0.0100413712575403,True
5031.KL,2018-06-12,60.0,0.722,0.0108960645854763,0.0417379571153609,-0.0871670141928302,-0.0315711066647436,-0.0193702639606203,0.0233639626332231,-0.0096852822294081,-0.0295304261434091,out_of_sample,-0.0096852822294081,-0.0295304261434091,-0.0096852822294081,-0.0295304261434091,False
5031.KL,2018-07-11,60.0,0.667,0.0098762880374487,-0.0281987168561483,-0.0061729577291286,-0.050589905506568,0.0246912180487115,-0.0439741180221449,-0.0395061480599746,-0.0669877078004593,out_of_sample,-0.0395061480599746,-0.0669877078004593,0.0098762880374487,-0.0281987168561483,True
5031.KL,2018-08-08,60.0,0.611,-0.0253013489397556,-0.0148897974800632,-0.024096252230726,-0.0204281161722404,-0.014457945720931,-0.0113771876110705,-0.0602408548643098,-0.0140788597597574,out_of_sample,-0.0602408548643098,-0.0140788597597574,-0.0253013489397556,-0.0148897974800632,True
5031.KL,2021-01-04,85.0,0.611,-0.0059701124087104,-0.0151304325213713,-0.0074628374749625,-0.0117996673639051,0.0373133119789261,0.0495311600048592,0.1069956124282756,0.1194318444234999,out_of_sample,0.1069956124282756,0.1194318444234999,-0.0059701124087104,-0.0151304325213713,True
5031.KL,2021-02-03,85.0,0.667,0.0,-0.0087555735898938,-0.0201437207248688,-0.0156269363748907,0.0115108060593867,0.0126036622867933,0.0229557873786629,0.0111679464606513,out_of_sample,0.0229557873786629,0.0111679464606513,0.0,-0.0087555735898938,True
5031.KL,2021-03-04,85.0,0.722,0.0,-0.0304504155652423,0.0302587667143303,0.0007063969711176,0.0550314878625122,0.0541587630264386,0.0492029607426034,0.0386544541481077,out_of_sample,0.0492029607426034,0.0386544541481077,0.0,-0.0304504155652423,True
5031.KL,2021-04-01,85.0,0.778,-0.0193368363541728,-0.0318223097295029,-0.0607733548363679,-0.0769551682080281,-0.0414364394036624,-0.0534480210581601,-0.0234805514652184,0.0071076010720729,out_of_sample,-0.0234805514652184,0.0071076010720729,-0.0193368363541728,-0.0318223097295029,True
5031.KL,2021-04-30,85.0,0.778,-0.0072045377260848,0.0016613649528617,-0.0057634816864282,0.0006861658442669,0.0374643221484571,0.0397807351920431,0.0374643221484571,0.1043016756254051,out_of_sample,0.0374643221484571,0.1043016756254051,0.0374643221484571,0.1043016756254051,False
5031.KL,2021-06-02,85.0,0.889,-0.0152780786202321,-0.0039885948763614,-0.0180557954343406,-0.0011090032846582,-0.0180557954343406,0.0218142643136075,-0.0416667859434106,-0.0438195974399023,out_of_sample,-0.0416667859434106,-0.0438195974399023,-0.0152780786202321,-0.0039885948763614,True
5031.KL,2021-07-01,85.0,0.944,-0.0028287119404181,0.0138050521341522,0.0014143964602026,0.0101549597071745,0.0183878018225356,0.0442183522532503,-0.041018307145755,-0.0497653946855334,out_of_sample,-0.041018307145755,-0.0497653946855334,-0.041018307145755,-0.0497653946855334,False
5031.KL,2021-07-30,85.0,0.944,-0.0416667859434106,-0.0384552732736538,-0.0375002107222477,-0.0430535687870845,-0.0416667859434106,-0.1131106712914037,-0.062500059638372,-0.110847450877487,out_of_sample,-0.062500059638372,-0.110847450877487,-0.0416667859434106,-0.0384552732736538,True
5031.KL,2021-08-30,60.0,1.0,0.0021737826282093,0.0133516569362954,-0.0043478141818282,0.0242962271933131,-0.0173913397024495,0.0161609591303824,-0.0565217503140401,-0.0008447505339584,out_of_sample,-0.0565217503140401,-0.0008447505339584,-0.0565217503140401,-0.0008447505339584,False
5031.KL,2021-09-30,60.0,1.0,0.0219779602151062,0.0067028987711457,0.0109889381640804,-0.0245943424742731,-0.0065935138949496,-0.0225318732312643,-0.0039032595614759,-0.0052623216982635,out_of_sample,-0.0039032595614759,-0.0052623216982635,-0.0039032595614759,-0.0052623216982635,False
5031.KL,2021-10-29,60.0,1.0,-0.0420352424202045,-0.0248171337188655,-0.0287611108943721,-0.0031771414680887,-0.0221238340221407,0.0109938637229913,-0.022077896635137,0.0077177566489653,out_of_sample,-0.022077896635137,0.0077177566489653,-0.0420352424202045,-0.0248171337188655,True
5031.KL,2021-11-29,60.0,1.0,0.0090498351023138,0.0173910414243985,-0.0068658507172278,0.0127624375434973,0.0253937514610054,0.0059838138865131,-0.0483422970445012,-0.1020637580158515,out_of_sample,-0.0483422970445012,-0.1020637580158515,-0.0483422970445012,-0.1020637580158515,False
5031.KL,2021-12-28,60.0,1.0,0.011236137681152,0.0099308433117462,-0.0157302222047053,-0.0315755255588108,-0.0247190649770984,-0.009049111504271,0.0299226664429899,-0.0112556213415206,out_of_sample,0.0299226664429899,-0.0112556213415206,0.0299226664429899,-0.0112556213415206,False
5031.KL,2022-01-26,60.0,1.0,-0.0115208378037529,-0.0161389831268258,-0.0092164111925344,-0.0508654878775526,-0.0483870006748264,-0.0985004490097284,0.0607836017599889,0.0118180859626686,out_of_sample,0.0607836017599889,0.0118180859626686,-0.0115208378037529,-0.0161389831268258,True
5031.KL,2022-02-28,60.0,1.0,-0.030588411444119,-0.0083783671406145,-0.0017611058037306,0.0236325365636871,0.0468149750780426,0.0532380344562756,0.0759606059713584,0.1165381226828953,out_of_sample,0.0759606059713584,0.1165381226828953,-0.030588411444119,-0.0083783671406145,True
5031.KL,2022-03-28,85.0,1.0,0.0208818388087381,0.0202747529780924,0.0116009654035644,0.0074331038414403,0.0348028962106932,0.0355976003627264,0.0092808734051736,0.0989019287032293,out_of_sample,0.0092808734051736,0.0989019287032293,0.0092808734051736,0.0989019287032293,False
5031.KL,2022-04-26,85.0,1.0,-0.0179372266665581,0.0023173558438587,-0.0089687354366314,0.0237679543026598,-0.0067265922785909,0.0268806630102648,0.0269057992987198,0.1058008117845732,out_of_sample,0.0269057992987198,0.1058008117845732,0.0269057992987198,0.1058008117845732,False
5031.KL,2022-05-30,85.0,1.0,0.0045146545565615,0.0155903150172107,-0.0361172364524918,0.0038951998431375,-0.0180585362727432,0.0391539614132513,-0.0090293910666257,0.0400691357228322,out_of_sample,-0.0090293910666257,0.0400691357228322,-0.0090293910666257,0.0400691357228322,False
5031.KL,2022-06-28,60.0,1.0,0.0229883263546293,0.0325638736923915,0.0390802966860268,0.0689275850240047,0.0528735094965735,0.041895622856809,0.1098491948965463,0.1303064655878059,out_of_sample,0.1098491948965463,0.1303064655878059,0.1098491948965463,0.1303064655878059,False
5031.KL,2022-07-27,85.0,1.0,-0.0131005412199438,-0.0266042135136317,-0.0218341296740028,-0.0365345095527153,-0.0414848622344909,-0.0391390896052801,0.033756013775124,0.0516384837769234,out_of_sample,0.033756013775124,0.0516384837769234,-0.0131005412199438,-0.0266042135136317,True
5031.KL,2022-08-24,60.0,1.0,0.0797267484979984,0.0628995050360887,0.0865603516546331,0.0678384001802567,0.0997368974708945,0.1285525327471729,0.1563758077331998,0.1725692632949174,out_of_sample,0.1563758077331998,0.1725692632949174,0.1563758077331998,0.1725692632949174,False
5031.KL,2022-09-23,85.0,1.0,-0.008583630956208,0.0127148967437767,-0.0321887664858181,-0.0188692948238327,-0.0193133200515059,-0.0329486370224475,0.0515022369373618,0.0210667250623663,out_of_sample,0.0515022369373618,0.0210667250623663,0.0515022369373618,0.0210667250623663,False
5031.KL,2022-10-25,85.0,1.0,-0.0109409193727832,-0.0119863356534052,0.0087528275154065,0.0108713800879715,0.0722101752137462,0.0728402138856973,0.1312910324733995,0.0931855667886185,out_of_sample,0.1312910324733995,0.0931855667886185,-0.0109409193727832,-0.0119863356534052,True
5031.KL,2022-11-23,85.0,1.0,-0.0204081618057806,-0.0536676074348939,-0.0183675029620448,-0.033906161577173,0.0,-0.0172150852690942,0.0918365135757737,0.0826227630886764,out_of_sample,0.0918365135757737,0.0826227630886764,-0.0204081618057806,-0.0536676074348939,True
5031.KL,2022-12-22,85.0,1.0,0.0,-0.0184833419141832,0.0142854701071084,-0.0027881627298933,0.0551019367521627,0.0339217167071921,0.1257142824449486,0.1724674581561193,out_of_sample,0.1257142824449486,0.1724674581561193,0.0,-0.0184833419141832,True
5031.KL,2023-01-25,85.0,1.0,0.0251450954927452,0.0315807236617335,0.0058025996367572,0.0223820028586744,0.0348161400752311,0.0632598385864202,0.1026873803438777,0.152212214238859,out_of_sample,0.1026873803438777,0.152212214238859,0.1026873803438777,0.152212214238859,False
5031.KL,2023-02-24,85.0,1.0,0.0560750357064139,0.0583059527101677,0.0448598975624661,0.0611422231928904,0.0310282431920372,0.070223805892754,0.1387507520371733,0.1760380025442495,out_of_sample,0.1387507520371733,0.1760380025442495,0.1387507520371733,0.1760380025442495,False
5031.KL,2023-03-24,85.0,1.0,0.0335194363050026,0.017165920946748,0.0297951744946449,0.0102623540014135,0.0335194363050026,0.0153083974226808,0.0962383888409625,0.1025325496116774,out_of_sample,0.0962383888409625,0.1025325496116774,0.0962383888409625,0.1025325496116774,False
5031.KL,2023-04-25,85.0,1.0,0.0162161922928827,0.0156548293440708,0.0162161922928827,0.0162231301016794,0.0686597840299814,0.0845944747527435,0.0686597840299814,0.0605204495320097,out_of_sample,0.0686597840299814,0.0605204495320097,0.0686597840299814,0.0605204495320097,False
5031.KL,2023-05-25,85.0,1.0,-0.0055970743773682,0.0082854558364445,-0.0242535671527557,-0.0054297516390121,-0.0074625741020183,0.0008013341046705,0.0447762498968948,0.0098024538276411,out_of_sample,0.0447762498968948,0.0098024538276411,0.0447762498968948,0.0098024538276411,False
5031.KL,2023-06-23,85.0,1.0,-0.0075189146410611,-0.0111137351857063,0.0037593993677116,0.0093888567455234,0.007518682829785,-0.025481787322892,0.0457675433614581,0.0021479592776314,out_of_sample,0.0457675433614581,0.0021479592776314,-0.0075189146410611,-0.0111137351857063,True
5031.KL,2023-07-25,85.0,1.0,0.0074626891427018,-0.0025944178659906,0.0074626891427018,-0.0024273856428749,0.0447762498968948,0.0345172768850881,0.0110532239173721,0.0069677312861609,out_of_sample,0.0110532239173721,0.0069677312861609,0.0074626891427018,-0.0025944178659906,True
5031.KL,2023-08-22,85.0,1.0,-0.0160714871658673,-0.0180762077370184,-0.0010016738976136,-0.0072640078740698,-0.0065208453215982,-0.0065415333516555,-0.0506755380377321,-0.0569723520642837,out_of_sample,-0.0506755380377321,-0.0569723520642837,-0.0160714871658673,-0.0180762077370184,True
5031.KL,2023-09-20,85.0,1.0,0.0,0.0078881153930896,0.0222221434075873,0.0469955468881502,-0.0259259632807788,-0.0197946121448949,-0.0222222542406675,-0.029724453349587,out_of_sample,-0.0222222542406675,-0.029724453349587,-0.0222222542406675,-0.029724453349587,False
5031.KL,2023-10-19,60.0,1.0,-0.0019010866050311,-0.0004731281498561,0.0,0.0020032541139054,-0.0190114349653838,-0.0314953253754108,0.0437262435288754,0.0082293421631849,out_of_sample,0.0437262435288754,0.0082293421631849,-0.0019010866050311,-0.0004731281498561,True
5031.KL,2023-11-17,60.0,1.0,-0.0155038993464418,-0.0108827324867668,-0.0193798741830522,-0.0164428391693728,0.0232558490196626,0.0220372937176349,0.0717054764832356,0.0218105634021392,out_of_sample,0.0717054764832356,0.0218105634021392,-0.0155038993464418,-0.0108827324867668,True
5031.KL,2023-12-15,85.0,1.0,0.0208331940048118,0.0263512948345845,0.0189394218480345,0.0253327863378383,0.0397727292048639,0.0182882032420197,0.0235771062930205,-0.0382233025417502,out_of_sample,0.0235771062930205,-0.0382233025417502,0.0235771062930205,-0.0382233025417502,False
5031.KL,2024-01-16,85.0,1.0,-0.0036429926109945,-0.0051424472099198,0.0018214417974233,-0.0109708262138659,0.007285985221989,-0.0192759337138181,-0.0249516159082031,-0.056112325327548,out_of_sample,-0.0249516159082031,-0.056112325327548,-0.0036429926109945,-0.0051424472099198,True
5031.KL,2024-02-16,85.0,1.0,-0.0036165335845945,-0.0137628842272279,-0.041591218498868,-0.0445060048187151,-0.0226967353251758,-0.0352688109749371,-0.0189738140067514,-0.0695492331674796,out_of_sample,-0.0189738140067514,-0.0695492331674796,-0.0036165335845945,-0.0137628842272279,True
5031.KL,2024-03-15,60.0,1.0,-0.0133334455509445,-0.0066102745008606,-0.0152381918464898,-0.0095647203314109,-0.0095238422187902,-0.0015320385695966,-0.0400001151707062,-0.0743245746006014,out_of_sample,-0.0400001151707062,-0.0743245746006014,-0.0133334455509445,-0.0066102745008606,True
5031.KL,2024-04-17,60.0,1.0,0.0211537853056431,0.0009904950099086,-0.0076923567148882,-0.0335814023940602,0.013461428590755,-0.0324286139882803,-0.0096153061362536,-0.0700663470605778,out_of_sample,-0.0096153061362536,-0.0700663470605778,-0.0096153061362536,-0.0700663470605778,False
5031.KL,2024-05-16,85.0,1.0,-0.02087280749802,-0.0260183525805246,0.0018976282460105,0.0108541437985327,-0.0436432432420506,-0.0405522187222917,-0.0664135686652716,-0.0671832183140535,out_of_sample,-0.0664135686652716,-0.0671832183140535,-0.02087280749802,-0.0260183525805246,True
5031.KL,2024-07-01,60.0,1.0,0.0138612728355547,0.0037122969445566,0.0138612728355547,-0.0035082745388335,0.0217821152970083,0.0131849493264424,-0.0221614582703733,-0.0692019137877271,out_of_sample,-0.0221614582703733,-0.0692019137877271,-0.0221614582703733,-0.0692019137877271,False
5031.KL,2024-07-30,60.0,1.0,-0.029069756960688,-0.0057748898299349,-0.0523254949256766,-0.0508242467632364,-0.0213177691906231,-0.0463497797635782,-0.0107712755169644,-0.0291280933676412,out_of_sample,-0.0107712755169644,-0.0291280933676412,-0.029069756960688,-0.0057748898299349,True
5031.KL,2024-08-27,60.0,1.0,-0.0257425940911604,-0.0404857595013836,-0.0345131878383218,-0.0393912276091181,-0.0221614582703733,-0.0349255404361648,-0.0324546046192807,0.006043470081729,out_of_sample,-0.0324546046192807,0.006043470081729,-0.0257425940911604,-0.0404857595013836,True
5031.KL,2024-09-25,60.0,1.0,-0.0105264273288927,0.0098335304748629,0.0063158328501249,0.0293052139774673,0.0336841671498751,0.0527174862363953,-0.0357894643892588,0.0080081421607444,out_of_sample,-0.0357894643892588,0.0080081421607444,-0.0357894643892588,0.0080081421607444,False
5031.KL,2024-10-23,85.0,1.0,-0.0081467717366271,0.016007537783404,-0.002036635984434,0.0090810406186659,-0.0427699251703422,-0.0105743669760307,-0.0509166399572467,-0.0087669002377734,out_of_sample,-0.0509166399572467,-0.0087669002377734,-0.0509166399572467,-0.0087669002377734,False
5031.KL,2024-11-21,60.0,1.0,0.0319149974155681,0.0263695532571557,0.0212765856179932,0.0043065475826284,-0.0255317956518718,-0.0327138031824144,0.0319149974155681,0.0388452850716051,out_of_sample,0.0319149974155681,0.0388452850716051,0.0319149974155681,0.0388452850716051,False
5031.KL,2024-12-23,60.0,0.944,0.0,-0.0288998911752538,-0.0277185243004443,-0.0393899974571343,0.012793265959059,0.0180557033733586,0.1153421055110563,0.1670899930644267,out_of_sample,0.1153421055110563,0.1670899930644267,0.0,-0.0288998911752538,True
5031.KL,2025-01-22,60.0,0.944,-0.0210526780537052,-0.0016043823406503,-0.0105264273288927,-0.0124851030159591,0.0505261918567858,0.0527620204995328,0.1739134581139272,0.2251038012285175,out_of_sample,0.1739134581139272,0.2251038012285175,-0.0210526780537052,-0.0016043823406503,True
5031.KL,2025-02-24,85.0,0.889,0.0360721721384829,0.0441895686046734,0.0541082582077243,0.0842739764103438,0.0482875014723644,0.0928827512208653,0.1260985015448759,0.1576275854469588,out_of_sample,0.1260985015448759,0.1576275854469588,0.1260985015448759,0.1576275854469588,False
5031.KL,2025-03-25,85.0,0.889,0.0350516096565818,0.0315433784994727,0.0082474312773752,0.0415917570683341,0.0659793433080535,0.0706569042018734,0.0824743127737521,0.0820184040213123,out_of_sample,0.0824743127737521,0.0820184040213123,0.0824743127737521,0.0820184040213123,False
5031.KL,2025-04-24,85.0,0.889,0.034816335266393,0.0109401369837329,0.0251451198819905,-0.0013928483829048,0.007736952248794,-0.010702915085673,-0.0174081676331965,-0.0328543742747056,out_of_sample,-0.0174081676331965,-0.0328543742747056,-0.0174081676331965,-0.0328543742747056,False
5031.KL,2025-05-26,85.0,0.889,0.0038388254619265,0.024076098381158,0.0172745155314089,0.0285826671993318,0.0076776509238529,0.0207194348831953,-0.0019194127309632,-0.0370558986813812,out_of_sample,-0.0019194127309632,-0.0370558986813812,-0.0019194127309632,-0.0370558986813812,False
5031.KL,2025-06-24,85.0,0.889,-0.0019048871956558,-0.0256255225748848,-0.0114286318165247,-0.0213012128850303,-0.0323811070192628,-0.0426169268425221,-0.0228571648677052,-0.0818022859892085,out_of_sample,-0.0228571648677052,-0.0818022859892085,-0.0019048871956558,-0.0256255225748848,True
5031.KL,2025-07-23,60.0,0.889,0.0236220737663503,0.0270800901786822,0.001968633735321,-0.0056728994867241,0.0236220737663503,-0.0145661222496213,-0.0492125771270216,-0.0968661115874925,out_of_sample,-0.0492125771270216,-0.0968661115874925,-0.0492125771270216,-0.0968661115874925,False
5031.KL,2025-08-20,85.0,0.889,0.0019231039611893,0.0021119497468155,-0.0096153203758977,-0.0032811852357936,-0.0134614285832519,-0.0231201565020531,-0.0749999576211146,-0.0974655349619568,out_of_sample,-0.0749999576211146,-0.0974655349619568,-0.0749999576211146,-0.0974655349619568,False
5031.KL,2025-09-23,60.0,0.889,-0.0058480347861946,-0.0110427314286694,-0.0311892156327638,-0.0477025639302503,-0.0584796403324175,-0.0579432632966627,0.1257660017910604,0.1021372459528406,out_of_sample,0.1257660017910604,0.1021372459528406,-0.0058480347861946,-0.0110427314286694,True
5031.KL,2025-11-05,60.0,0.833,-0.0336633264858137,-0.039867227827439,-0.0475247022550815,-0.0489677448685386,0.0772277823451865,0.0764322984234169,0.2301426807880202,0.1565526265427468,out_of_sample,0.2301426807880202,0.1565526265427468,-0.0336633264858137,-0.039867227827439,True
5031.KL,2025-12-03,85.0,0.833,0.0424856957154677,0.0497815265242238,0.0616139619386744,0.0501525880646733,0.071178047392364,0.042265742461794,0.1725573913278038,0.1261079530156843,out_of_sample,0.1725573913278038,0.1261079530156843,0.1725573913278038,0.1261079530156843,False
5031.KL,2026-01-02,85.0,0.833,0.0,-0.0100493658961386,-0.0017856956947809,-0.0275259099874821,0.0660713635826102,0.0234784192665165,0.1009948481949551,0.0839025481664583,out_of_sample,0.1009948481949551,0.0839025481664583,0.0,-0.0100493658961386,True
5031.KL,2026-01-30,85.0,0.833,0.0083752896320088,0.0023897857971171,0.0016751080068644,0.0014568247927735,0.0268007265005776,0.0513055941882039,0.0572651727108219,0.0680987656630439,out_of_sample,0.0572651727108219,0.0680987656630439,0.0572651727108219,0.0680987656630439,False
5031.KL,2026-03-04,85.0,0.833,0.0244698911022214,0.0182515808856846,0.0450120681408559,0.026410185913817,0.0058028036845303,0.0057556495311335,0.0279645795269836,0.0368856996853985,out_of_sample,0.0279645795269836,0.0368856996853985,0.0279645795269836,0.0368856996853985,False
5031.KL,2026-04-02,85.0,0.833,-0.0033898272208872,0.0037114259422813,0.0,0.0050580507823411,0.0237287905462104,0.0097619001139264,0.0457627078919053,0.0659240393704044,out_of_sample,0.0457627078919053,0.0659240393704044,0.0457627078919053,0.0659240393704044,False
